timestamp [dd/mm/yyyy HH:MM],ki [%],o1_1 [%],o1_2 [%],o2 [%],o3 [%],o4 [%],mr [%]
2013-03-05 21:00:00,17.925,20.275,20.8,19.125,22.325,21.675,19.625
2013-03-05 22:00:00,18.0,20.525,20.775,18.675,21.875,21.55,19.825
2013-03-05 23:00:00,18.0,20.55,20.65,18.825,22.0,21.075,19.875
2013-03-06 00:00:00,18.0,20.85,21.525,18.7,21.625,21.225,19.75
2013-03-06 01:00:00,18.0,20.2,21.85,18.825,21.85,21.125,19.625
2013-03-06 02:00:00,18.0,20.25,21.700000000000003,18.7,21.775,21.125,19.85
2013-03-06 03:00:00,17.825,20.3,21.25,18.925,21.675,21.075,19.625
2013-03-06 04:00:00,17.975,20.5,20.95,18.825,21.9,21.325,19.725
2013-03-06 05:00:00,18.299999999999997,20.4,21.375,18.9,21.700000000000003,21.475,19.575
2013-03-06 06:00:00,18.25,20.5,21.775,18.675,21.85,21.475,19.85
2013-03-06 07:00:00,18.7,20.775,22.025,19.175,21.85,21.1,19.925
2013-03-06 08:00:00,19.325,21.125,22.8,19.425,22.7,21.925,19.875
2013-03-06 09:00:00,20.55,21.3,23.55,19.975,24.1,22.1,19.725
2013-03-06 10:00:00,20.375,21.05,22.55,19.7,24.525,22.475,19.875
2013-03-06 11:00:00,20.175,21.225,22.625,19.7,23.75,22.875,19.975
2013-03-06 12:00:00,20.225,21.825,22.725,20.224999999999998,23.775,23.05,21.475
2013-03-06 13:00:00,22.3,23.375,23.95,21.85,24.224999999999998,23.625,22.525
2013-03-06 14:00:00,22.5,24.200000000000003,24.8,23.175,24.975,24.75,22.625
2013-03-06 15:00:00,22.925,24.6,25.375,22.975,27.35,24.975,23.125
2013-03-06 16:00:00,23.425,25.575,26.55,23.85,27.575,25.575,23.799999999999997
2013-03-06 17:00:00,23.35,26.05,26.675,24.05,27.275,26.4,24.2
2013-03-06 18:00:00,22.975,25.5,25.5,23.55,26.65,25.974999999999998,24.3
2013-03-06 19:00:00,23.175,25.25,25.6,23.974999999999998,25.775,26.0,24.2
2013-03-06 20:00:00,22.625,25.200000000000003,25.225,23.5,25.925,25.775,23.9
2013-03-06 21:00:00,22.25,25.225,24.775,23.075,25.9,25.1,23.925
2013-03-06 22:00:00,22.025,24.85,24.825,23.1,25.9,25.1,23.75
2013-03-06 23:00:00,21.85,24.025,25.225,22.675,25.65,24.775,23.55
2013-03-07 00:00:00,21.6,23.974999999999998,25.025000000000002,22.4,25.65,24.7,23.724999999999998
2013-03-07 01:00:00,21.075,23.974999999999998,24.6,22.2,25.725,24.325,23.525
2013-03-07 02:00:00,20.9,23.9,24.45,22.4,25.625,24.6,23.125
2013-03-07 03:00:00,21.175,24.05,24.875,22.424999999999997,25.5,24.9,23.25
2013-03-07 04:00:00,20.8,24.3,24.875,22.4,25.625,24.575,23.1
2013-03-07 05:00:00,20.8,23.974999999999998,24.2,22.625,25.225,24.8,23.150000000000002
2013-03-07 06:00:00,21.475,24.275,23.9,22.575,25.375,24.975,23.275
2013-03-07 07:00:00,23.625,26.325,25.95,23.675,26.275,26.5,23.325
2013-03-07 08:00:00,23.450000000000003,26.3,26.45,24.6,27.125,26.525,23.45
2013-03-07 09:00:00,24.625,26.725,26.45,25.3,26.775,27.15,23.2
2013-03-07 10:00:00,25.65,27.525,28.2,26.45,27.95,28.15,23.025000000000002
2013-03-07 11:00:00,26.75,28.075,27.975,27.275,28.675,28.625,23.475
2013-03-07 12:00:00,29.075,28.1,28.2,28.2,30.925,29.225,24.125
2013-03-07 13:00:00,28.55,27.6,28.075,27.675,32.3,29.175,25.9
2013-03-07 14:00:00,28.3,27.325,27.375,27.575,31.875,29.4,27.2
2013-03-07 15:00:00,27.025,27.975,28.375,27.400000000000002,32.8,28.375,27.700000000000003
2013-03-07 16:00:00,27.025000000000002,28.275,28.75,27.575,32.45,28.95,27.95
2013-03-07 17:00:00,26.825000000000003,29.125,28.95,27.325,31.975,29.275,27.8
2013-03-07 18:00:00,26.425,28.675,28.375,27.7,31.225,29.125,27.7
2013-03-07 19:00:00,25.775,28.025,28.425,27.325,30.675,28.875,27.425
2013-03-07 20:00:00,25.1,28.075,28.2,27.05,30.475,29.0,27.4
2013-03-07 21:00:00,25.0,27.675,28.025,26.425,30.475,29.0,27.35
2013-03-07 22:00:00,24.7,27.25,27.725,26.125,29.925,28.875,27.425
2013-03-07 23:00:00,24.7,27.5,27.45,25.825,29.700000000000003,28.825,27.275
2013-03-08 00:00:00,24.3,27.35,26.7,25.849999999999998,29.175,28.6,27.0
2013-03-08 01:00:00,24.65,27.1,26.3,25.65,29.275,28.6,26.8
2013-03-08 02:00:00,24.35,27.175,26.3,25.65,29.0,28.35,26.8
2013-03-08 03:00:00,24.3,27.125,26.7,25.65,29.025,27.825,26.7
2013-03-08 04:00:00,24.3,26.925,26.925,25.65,29.1,28.025,26.55
2013-03-08 05:00:00,24.225,26.975,27.075,25.65,28.650000000000002,27.625,26.3
2013-03-08 06:00:00,24.15,27.05,27.3,25.625,28.675,27.675,26.15
2013-03-08 07:00:00,27.325,28.7,27.7,26.45,29.75,29.475,26.6
2013-03-08 08:00:00,26.9,28.525,28.275,27.275,31.375,29.275,26.925
2013-03-08 09:00:00,26.65,28.65,28.450000000000003,27.3,31.625,29.075,28.1
2013-03-08 10:00:00,26.65,29.0,28.849999999999998,27.825,31.625,28.825,31.25
2013-03-08 11:00:00,28.025,29.65,30.8,28.475,31.4,29.349999999999998,30.650000000000002
2013-03-08 12:00:00,28.975,29.675,30.425,28.3,31.85,29.8,31.35
2013-03-08 13:00:00,28.525,29.6,30.65,28.275,32.025000000000006,30.0,30.85
2013-03-08 14:00:00,28.95,30.1,30.725,28.5,33.224999999999994,30.3,30.475
2013-03-08 15:00:00,28.95,30.45,30.95,29.475,33.2,30.675,30.3
2013-03-08 16:00:00,28.9,29.975,31.6,30.099999999999998,33.15,30.475,30.3
2013-03-08 17:00:00,28.9,30.075,31.3,30.025,32.9,31.2,30.1
2013-03-08 18:00:00,28.175,29.85,31.05,29.4,32.5,31.15,30.2
2013-03-08 19:00:00,28.125,29.675,30.6,28.8,32.225,31.4,30.125
2013-03-08 20:00:00,27.675,29.5,29.575,28.4,31.55,30.7,29.725
2013-03-08 21:00:00,27.35,29.125,28.95,28.425,31.1,30.025,29.175
2013-03-08 22:00:00,27.025,28.775,28.6,28.0,30.425,29.8,29.375
2013-03-08 23:00:00,26.85,28.6,28.975,27.925,30.2,29.975,28.925
2013-03-09 00:00:00,26.425,28.6,28.775,28.15,30.2,30.2,28.475
2013-03-09 01:00:00,26.0,28.55,28.775,27.725,29.825,30.075,28.2
2013-03-09 02:00:00,25.875,28.45,28.650000000000002,27.7,29.925,29.75,28.25
2013-03-09 03:00:00,25.75,28.325,28.5,27.65,30.175,29.425,28.175
2013-03-09 04:00:00,25.7,28.475,27.925,27.35,29.875,29.0,27.5
2013-03-09 05:00:00,25.9,28.175,27.8,27.225,29.725,29.475,27.7
2013-03-09 06:00:00,25.525,28.5,28.075,27.1,29.1,29.5,27.35
2013-03-09 07:00:00,25.6,28.1,28.125,27.275,29.625,29.225,27.375
2013-03-09 08:00:00,25.7,28.1,27.925,27.225,29.175,28.9,27.225
2013-03-09 09:00:00,25.525,28.2,27.475,27.0,29.299999999999997,29.0,26.75
2013-03-09 10:00:00,25.525,28.125,27.8,27.075,29.25,29.275,26.55
2013-03-09 11:00:00,25.625,27.7,27.425,27.275,29.85,29.0,26.7
2013-03-09 12:00:00,25.55,27.85,27.35,27.55,30.35,29.0,26.2
2013-03-09 13:00:00,26.0,28.475,28.1,27.8,30.6,29.15,26.15
2013-03-09 14:00:00,25.75,28.2,27.75,27.6,31.0,29.225,26.15
2013-03-09 15:00:00,25.9,28.1,28.2,27.950000000000003,31.125,29.2,26.15
2013-03-09 16:00:00,26.025,28.5,27.75,27.9,30.8,29.2,26.3
2013-03-09 17:00:00,25.775,28.6,27.575,28.05,30.6,28.85,26.45
2013-03-09 18:00:00,25.675,28.6,27.8,28.025,30.225,28.85,26.55
2013-03-09 19:00:00,26.0,28.6,27.875,27.700000000000003,29.825,28.725,26.8
2013-03-09 20:00:00,26.1,28.25,28.15,27.825,29.75,28.8,26.9
2013-03-09 21:00:00,25.5,28.3,28.45,27.5,29.299999999999997,29.225,26.95
2013-03-09 22:00:00,25.95,28.475,28.325,27.225,29.4,29.15,26.75
2013-03-09 23:00:00,25.275000000000002,28.1,27.575,27.5,29.05,28.975,26.725
2013-03-10 00:00:00,25.725,27.925,27.35,27.6,29.0,28.7,26.65
2013-03-10 01:00:00,25.825,27.95,27.45,27.65,29.025,28.35,26.825
2013-03-10 02:00:00,25.724999999999998,27.9,27.325,27.8,28.974999999999998,28.675,26.8
2013-03-10 03:00:00,25.1,27.975,27.875,27.725,29.05,28.875,26.95
2013-03-10 04:00:00,25.625,27.8,28.1,27.6,28.675,28.925,27.075
2013-03-10 05:00:00,25.549999999999997,28.3,27.5,27.375,28.75,29.225,26.725
2013-03-10 06:00:00,25.825,28.225,27.625,27.675,28.725,28.9,26.95
2013-03-10 07:00:00,25.375,27.7,27.925,27.55,28.45,28.425,26.925
2013-03-10 08:00:00,25.5,27.8,27.85,27.725,28.25,28.375,26.625
2013-03-10 09:00:00,25.35,27.575,27.7,27.5,29.65,29.0,26.225
2013-03-10 10:00:00,25.45,27.675,27.725,27.675,29.75,28.9,25.9
2013-03-10 11:00:00,25.775,27.75,27.725,27.675,29.675,28.675,25.725
2013-03-10 12:00:00,25.9,28.1,27.725,27.575,29.85,28.475,25.7
2013-03-10 13:00:00,26.275,28.275,28.075,27.925,30.7,28.5,25.875
2013-03-10 14:00:00,26.075,28.6,27.675,28.45,30.125,28.9,25.525
2013-03-10 15:00:00,26.725,28.6,27.775,28.7,30.35,29.325,26.0
2013-03-10 16:00:00,26.55,28.0,28.05,28.925,29.775,29.4,26.15
2013-03-10 17:00:00,26.95,28.4,28.6,28.75,29.175,29.4,26.425
2013-03-10 18:00:00,26.6,28.4,28.675,28.275,29.0,29.375,26.3
2013-03-10 19:00:00,26.175,28.2,27.85,28.425,28.675,28.625,26.25
2013-03-10 20:00:00,26.3,27.85,27.625,27.95,29.0,28.55,26.325
2013-03-10 21:00:00,25.8,28.1,28.225,27.9,28.8,28.6,26.75
2013-03-10 22:00:00,25.5,28.2,28.6,27.75,28.725,28.825,26.725
2013-03-10 23:00:00,25.6,28.1,28.6,27.8,28.75,29.15,26.425
2013-03-11 00:00:00,25.95,27.975,28.6,27.575,28.475,29.049999999999997,26.75
2013-03-11 01:00:00,25.65,28.1,28.5,27.5,28.6,29.075,26.975
2013-03-11 02:00:00,25.475,28.1,27.7,27.675,28.375,29.025,26.925
2013-03-11 03:00:00,25.275,27.975,27.85,27.7,28.25,28.35,26.7
2013-03-11 04:00:00,25.375,27.925,27.775,27.45,28.15,28.2,26.55
2013-03-11 05:00:00,25.275,28.175,27.775,27.25,27.95,28.5,26.175
2013-03-11 06:00:00,25.6,28.275,27.575,27.425,27.9,28.275,26.3
2013-03-11 07:00:00,25.9,28.1,28.0,27.475,27.8,28.65,26.45
2013-03-11 08:00:00,26.15,28.1,28.375,27.725,27.65,28.775000000000002,26.7
2013-03-11 09:00:00,26.6,28.025,29.0,28.25,28.35,29.375,27.2
2013-03-11 10:00:00,27.05,28.475,29.0,28.925,29.5,29.55,27.65
2013-03-11 11:00:00,27.375,28.75,29.85,29.0,29.424999999999997,29.724999999999998,27.625
2013-03-11 12:00:00,27.8,28.875,28.975,29.0,30.025,29.1,27.4
2013-03-11 13:00:00,29.1,29.225,29.275,29.825,30.075,30.025,26.825
2013-03-11 14:00:00,28.95,29.65,29.625,30.675,30.975,30.225,27.65
2013-03-11 15:00:00,27.775,27.5,27.225,29.25,30.125,29.3,27.575000000000003
2013-03-11 16:00:00,25.0,25.325,25.975,26.85,28.925,27.675,26.95
2013-03-11 17:00:00,25.175,26.4,26.825000000000003,27.150000000000002,28.625,28.775,26.55
2013-03-11 18:00:00,25.45,26.725,27.1,27.35,28.625,28.75,26.7
2013-03-11 19:00:00,25.1,26.975,27.1,26.475,27.9,28.2,26.425
2013-03-11 20:00:00,24.925,26.15,26.8,26.425,27.275,27.8,26.525
2013-03-11 21:00:00,24.175,25.9,26.3,26.1,26.975,27.8,26.15
2013-03-11 22:00:00,23.45,26.025,26.15,25.5,26.799999999999997,27.725,26.049999999999997
2013-03-11 23:00:00,23.1,25.9,26.3,25.625,26.7,27.85,26.225
2013-03-12 00:00:00,22.975,25.75,26.525,25.4,26.5,27.3,25.9
2013-03-12 01:00:00,22.575,25.200000000000003,26.3,24.85,26.175,26.9,25.9
2013-03-12 02:00:00,22.175,25.0,25.924999999999997,24.475,26.075,26.675,25.425
2013-03-12 03:00:00,22.0,24.575,25.15,24.325000000000003,25.775,26.325,25.35
2013-03-12 04:00:00,22.125,24.275,25.1,24.025,25.625,26.275,25.375
2013-03-12 05:00:00,22.0,23.9,25.25,23.799999999999997,25.325,26.4,24.975
2013-03-12 06:00:00,22.05,23.775,25.1,23.375,25.175,26.325,24.575
2013-03-12 07:00:00,22.15,23.25,23.925,22.875,25.075000000000003,25.475,24.825
2013-03-12 08:00:00,22.5,23.95,24.45,23.25,25.049999999999997,25.9,24.725
2013-03-12 09:00:00,23.6,24.8,25.475,24.925,25.2,26.275,24.8
2013-03-12 10:00:00,24.675,25.9,26.075,26.4,26.2,26.925,25.45
2013-03-12 11:00:00,25.275000000000002,26.125,27.15,26.775,27.3,26.8,28.85
2013-03-12 12:00:00,26.225,26.35,26.8,26.200000000000003,27.5,26.9,28.075
2013-03-12 13:00:00,25.85,26.3,26.95,26.7,27.825,26.825,27.0
2013-03-12 14:00:00,24.9,26.025,26.8,26.5,27.425,26.45,26.45
2013-03-12 15:00:00,24.725,26.0,26.45,26.375,28.35,26.975,26.275
2013-03-12 16:00:00,24.425,25.9,26.425,26.55,28.05,27.4,26.425
2013-03-12 17:00:00,24.3,25.9,27.0,26.35,28.2,27.575,26.175
2013-03-12 18:00:00,24.25,26.0,26.975,26.075,27.55,27.625,26.3
2013-03-12 19:00:00,23.675,25.5,25.5,25.625,27.200000000000003,26.8,26.3
2013-03-12 20:00:00,23.025,24.875,25.7,25.0,26.975,26.425,26.1
2013-03-12 21:00:00,22.8,24.425,25.325,24.7,26.175,26.375,25.775
2013-03-12 22:00:00,22.8,24.35,25.5,24.675,26.0,26.7,25.9
2013-03-12 23:00:00,22.5,24.65,25.5,24.625,25.775,26.2,25.8
2013-03-13 00:00:00,22.375,24.2,25.5,24.7,25.799999999999997,25.875,25.625
2013-03-13 01:00:00,21.825,24.275,25.125,24.45,25.725,25.75,25.375
2013-03-13 02:00:00,21.925,24.35,24.525,24.55,25.125,25.5,25.125
2013-03-13 03:00:00,21.9,24.4,24.525,24.125,25.1,25.5,25.35
2013-03-13 04:00:00,21.975,24.2,24.7,23.95,25.275,25.75,25.375
2013-03-13 05:00:00,22.025,24.3,24.65,23.65,25.3,25.9,25.5
2013-03-13 06:00:00,21.9,24.3,24.625,23.549999999999997,25.1,25.4,25.1
2013-03-13 07:00:00,22.475,23.75,24.15,23.35,25.0,24.95,25.1
2013-03-13 08:00:00,22.125,24.125,24.125,23.3,25.175,25.55,24.975
2013-03-13 09:00:00,23.4,24.85,25.625,24.7,24.975,25.85,24.8
2013-03-13 10:00:00,23.725,25.175,25.950000000000003,25.875,26.4,26.825,24.4
2013-03-13 11:00:00,24.3,26.175,27.1,26.45,27.375,26.95,24.825
2013-03-13 12:00:00,25.75,26.475,27.325,27.25,27.925,27.425,24.975
2013-03-13 13:00:00,26.25,27.225,27.8,27.725,28.7,27.775,26.275
2013-03-13 14:00:00,27.175,27.925,28.4,28.675,30.225,28.925,27.5
2013-03-13 15:00:00,26.2,26.95,27.2,27.15,30.375,28.35,28.35
2013-03-13 16:00:00,24.875,25.9,27.2,25.775,29.275,26.975,28.025
2013-03-13 17:00:00,25.075,26.6,27.675,26.875,28.725,27.3,27.700000000000003
2013-03-13 18:00:00,24.775,26.700000000000003,27.875,26.85,28.1,27.425,27.7
2013-03-13 19:00:00,24.25,25.95,26.900000000000002,25.75,27.1,27.325,27.85
2013-03-13 20:00:00,23.9,25.9,25.9,25.625,26.5,27.475,27.200000000000003
2013-03-13 21:00:00,23.875,25.849999999999998,25.85,25.3,26.35,27.5,27.1
2013-03-13 22:00:00,23.4,25.5,26.3,24.75,26.175,27.375,26.775
2013-03-13 23:00:00,23.025,25.4,26.05,24.8,25.675,26.625,26.7
2013-03-14 00:00:00,22.975,25.1,25.775,24.275,25.75,26.950000000000003,26.625
2013-03-14 01:00:00,22.6,25.0,25.25,24.35,25.375,26.525,26.1
2013-03-14 02:00:00,22.0,24.775,24.85,23.974999999999998,25.575,26.125,25.9
2013-03-14 03:00:00,21.925,24.575,24.625,23.9,25.1,26.125,25.6
2013-03-14 04:00:00,21.725,24.325,24.65,23.4,24.75,25.875,24.975
2013-03-14 05:00:00,21.55,23.875,24.825,22.975,24.3,25.525,24.65
2013-03-14 06:00:00,20.85,23.45,24.05,22.474999999999998,23.925,24.75,24.3
2013-03-14 07:00:00,22.175,23.45,23.825,22.175,24.175,25.275,24.3
2013-03-14 08:00:00,21.450000000000003,22.925,23.9,22.6,24.25,24.425,24.3
2013-03-14 09:00:00,22.175,23.325,24.275,22.6,23.9,25.1,24.3
2013-03-14 10:00:00,22.950000000000003,24.1,25.5,23.725,23.9,24.625,24.575000000000003
2013-03-14 11:00:00,22.625,23.975,25.5,24.35,24.45,24.85,24.85
2013-03-14 12:00:00,21.650000000000002,22.675,24.8,23.7,23.9,23.675,24.95
2013-03-14 13:00:00,22.575,23.0,25.025,23.025,24.1,24.4,24.675
2013-03-14 14:00:00,22.950000000000003,23.525000000000002,25.475,23.1,24.425,24.325,24.3
2013-03-14 15:00:00,22.575,23.5,24.025,22.75,23.925,24.375,23.924999999999997
2013-03-14 16:00:00,22.375,22.875,24.125,22.175,23.5,24.675,23.575
2013-03-14 17:00:00,22.3,22.35,24.3,22.2,22.675,24.525,23.65
2013-03-14 18:00:00,21.025,21.7,23.9,21.35,22.825,24.049999999999997,23.225
2013-03-14 19:00:00,20.549999999999997,21.425,23.6,21.55,21.725,23.25,22.725
2013-03-14 20:00:00,19.4,21.325,22.6,20.875,20.525,22.875,21.775000000000002
2013-03-14 21:00:00,18.950000000000003,21.325,21.85,20.7,20.6,22.875,21.225
2013-03-14 22:00:00,18.55,20.825,21.625,20.4,20.625,22.875,21.05
2013-03-14 23:00:00,18.4,20.675,21.85,19.725,20.675,22.325,20.55
2013-03-15 00:00:00,17.925,20.35,21.575,19.6,20.4,22.2,20.275
2013-03-15 01:00:00,17.325,19.45,21.325,19.325,20.125,21.425,20.0
2013-03-15 02:00:00,17.375,19.1,21.15,18.925,19.825,21.575,20.275
2013-03-15 03:00:00,17.225,18.8,20.95,18.725,19.6,21.425,20.299999999999997
2013-03-15 04:00:00,16.799999999999997,18.9,20.05,18.375,19.400000000000002,21.2,20.5
2013-03-15 05:00:00,16.5,18.4,20.5,18.35,18.925,21.2,20.4
2013-03-15 06:00:00,16.0,18.175,20.075,17.925,18.825,20.7,19.95
2013-03-15 07:00:00,15.85,18.2,19.775,17.549999999999997,18.8,20.0,20.075
2013-03-15 08:00:00,15.975000000000001,18.575,19.775,17.2,18.125,20.125,19.4
2013-03-15 09:00:00,17.05,18.7,21.0,18.275,18.65,19.425,18.950000000000003
2013-03-15 10:00:00,18.7,19.775,22.575,19.475,18.775,20.799999999999997,22.675
2013-03-15 11:00:00,20.05,20.875,22.875,20.125,19.7,21.775,25.525
2013-03-15 12:00:00,20.5,21.3,22.9,20.25,20.75,22.35,24.950000000000003
2013-03-15 13:00:00,20.125,21.425,23.65,20.525,22.0,22.2,22.55
2013-03-15 14:00:00,20.424999999999997,21.2,22.8,20.65,21.6,21.6,21.625
2013-03-15 15:00:00,19.975,21.2,22.975,20.425,21.0,21.925,21.475
2013-03-15 16:00:00,19.475,20.85,23.075,19.275,20.725,21.875,21.049999999999997
2013-03-15 17:00:00,19.175,19.950000000000003,22.225,18.975,20.675,21.975,20.65
2013-03-15 18:00:00,18.625,19.2,21.525,18.799999999999997,19.975,22.0,20.25
2013-03-15 19:00:00,17.7,19.15,20.4,18.424999999999997,19.825,21.425,20.299999999999997
2013-03-15 20:00:00,17.15,18.875,20.85,18.225,20.325,20.85,20.3
2013-03-15 21:00:00,17.225,18.775,21.125,18.025,20.1,20.525,20.65
2013-03-15 22:00:00,16.9,18.8,20.425,18.05,20.025,20.525,20.75
2013-03-15 23:00:00,17.125,18.925,19.775,18.0,20.15,20.4,20.799999999999997
2013-03-16 00:00:00,16.95,18.8,20.075,18.0,19.975,20.575,20.975
2013-03-16 01:00:00,16.35,18.575,20.4,18.299999999999997,20.0,20.8,20.575
2013-03-16 02:00:00,16.825,18.8,20.775,18.175,20.0,20.675,20.8
2013-03-16 03:00:00,16.65,18.8,20.8,18.5,20.0,20.8,20.875
2013-03-16 04:00:00,16.6,18.8,20.6,18.275,20.0,20.475,20.925
2013-03-16 05:00:00,16.5,18.8,19.625,18.15,19.6,20.0,21.05
2013-03-16 06:00:00,16.625,18.775,20.025,17.8,19.75,20.675,21.05
2013-03-16 07:00:00,16.4,18.7,20.05,17.875,19.75,20.475,20.799999999999997
2013-03-16 08:00:00,16.45,18.7,20.225,17.3,19.725,20.0,20.5
2013-03-16 09:00:00,16.200000000000003,18.575,19.675,17.2,19.375,20.0,20.0
2013-03-16 10:00:00,16.075,18.275,19.3,17.125,19.45,19.9,19.725
2013-03-16 11:00:00,16.674999999999997,18.25,19.75,17.225,19.725,19.8,19.2
2013-03-16 12:00:00,16.625,18.15,19.05,17.425,19.3,19.4,18.775
2013-03-16 13:00:00,16.4,17.7,19.15,17.475,18.875,19.225,18.7
2013-03-16 14:00:00,16.725,17.975,18.725,17.175,19.025,19.025,18.8
2013-03-16 15:00:00,16.5,17.675,18.775,17.45,19.725,19.0,19.0
2013-03-16 16:00:00,16.3,17.7,18.775,17.3,19.725,19.65,19.0
2013-03-16 17:00:00,16.5,17.775,19.0,17.65,19.5,19.875,19.025
2013-03-16 18:00:00,16.200000000000003,17.7,19.5,17.7,19.375,19.475,19.35
2013-03-16 19:00:00,16.025000000000002,17.975,19.575,17.625,19.0,19.05,19.1
2013-03-16 20:00:00,15.575,17.975,18.8,18.0,19.2,19.125,19.3
2013-03-16 21:00:00,15.7,18.275,19.075,17.8,19.075,19.2,19.5
2013-03-16 22:00:00,15.7,17.799999999999997,19.1,18.0,19.075,19.2,19.475
2013-03-16 23:00:00,15.625,17.825,19.2,17.775,19.2,19.6,19.475
2013-03-17 00:00:00,15.425,18.225,19.75,17.875,18.9,19.9,19.475
2013-03-17 01:00:00,15.425,18.4,20.25,17.575,18.725,20.0,19.5
2013-03-17 02:00:00,15.575,18.299999999999997,19.875,17.8,18.3,20.0,19.725
2013-03-17 03:00:00,15.575,18.175,19.875,18.0,18.275,19.275,19.35
2013-03-17 04:00:00,15.625,18.299999999999997,19.4,17.75,18.05,19.2,19.425
2013-03-17 05:00:00,15.200000000000001,18.65,19.875,17.875,18.125,19.2,19.4
2013-03-17 06:00:00,15.175,18.6,19.9,18.174999999999997,17.975,19.85,19.475
2013-03-17 07:00:00,15.3,18.65,20.174999999999997,17.825,18.425,19.875,19.525
2013-03-17 08:00:00,15.3,18.525,19.975,17.775,18.4,19.275,19.55
2013-03-17 09:00:00,15.275,18.2,19.775,17.2,18.55,19.475,19.25
2013-03-17 10:00:00,15.950000000000001,17.549999999999997,19.375,16.625,18.95,19.125,18.625
2013-03-17 11:00:00,16.45,17.45,19.175,16.75,19.025,18.625,18.4
2013-03-17 12:00:00,16.0,17.375,18.375,16.775,18.549999999999997,18.525,18.174999999999997
2013-03-17 13:00:00,17.225,17.45,18.625,17.375,19.025,19.15,17.9
2013-03-17 14:00:00,17.55,17.4,18.325,17.375,20.2,19.15,17.775
2013-03-17 15:00:00,17.75,17.8,18.775,17.725,19.875,18.7,18.1
2013-03-17 16:00:00,16.65,17.95,19.349999999999998,17.95,19.425,19.325,18.575
2013-03-17 17:00:00,16.575,18.25,19.9,18.15,18.725,19.6,18.85
2013-03-17 18:00:00,16.125,17.825,19.675,17.75,18.225,19.35,19.025
2013-03-17 19:00:00,15.7,18.349999999999998,19.2,17.7,18.0,19.3,19.275
2013-03-17 20:00:00,15.7,18.075,19.075,18.0,18.125,19.1,19.4
2013-03-17 21:00:00,15.7,18.35,19.45,17.725,18.4,19.1,19.675
2013-03-17 22:00:00,15.8,18.275,19.2,17.825,18.25,19.4,19.650000000000002
2013-03-17 23:00:00,15.85,18.225,19.425,17.825,18.0,19.475,19.475
2013-03-18 00:00:00,15.925,18.8,20.225,17.9,18.1,20.0,19.6
2013-03-18 01:00:00,15.8,18.8,20.4,18.15,18.4,20.0,19.725
2013-03-18 02:00:00,16.025000000000002,19.1,20.4,18.175,18.55,20.075,19.85
2013-03-18 03:00:00,16.1,19.05,20.075,18.25,18.175,19.85,19.875
2013-03-18 04:00:00,16.225,19.0,20.25,18.375,18.275,19.700000000000003,20.0
2013-03-18 05:00:00,16.025000000000002,19.2,20.375,18.775,18.65,19.6,20.0
2013-03-18 06:00:00,15.85,19.2,19.675,18.6,18.225,19.725,20.025
2013-03-18 07:00:00,16.525,19.549999999999997,20.45,18.924999999999997,18.275,21.0,20.75
2013-03-18 08:00:00,15.875,18.525,19.95,18.1,18.0,20.6,20.1
2013-03-18 09:00:00,17.475,19.5,21.625,19.075,18.875,21.075000000000003,20.325
2013-03-18 10:00:00,18.525,20.5,22.4,19.975,19.775000000000002,21.575,20.775
2013-03-18 11:00:00,18.8,20.8,22.4,20.7,20.1,21.6,21.4
2013-03-18 12:00:00,20.55,21.325,22.7,21.2,21.05,21.675,22.2
2013-03-18 13:00:00,19.975,21.475,22.950000000000003,21.5,22.3,21.875,22.950000000000003
2013-03-18 14:00:00,20.275,22.224999999999998,22.675,22.05,22.325,22.375,23.475
2013-03-18 15:00:00,20.575,22.5,22.625,22.0,21.875,23.0,23.4
2013-03-18 16:00:00,20.4,22.4,22.8,22.575,22.3,23.375,23.625
2013-03-18 17:00:00,20.275,22.4,22.8,22.575,22.05,23.45,23.775
2013-03-18 18:00:00,20.1,22.475,23.475,22.4,21.75,23.275,23.4
2013-03-18 19:00:00,19.475,21.775,23.1,21.7,21.45,23.05,23.5
2013-03-18 20:00:00,19.2,21.95,23.1,21.825,21.35,22.825,23.5
2013-03-18 21:00:00,18.975,21.650000000000002,22.825000000000003,21.825,21.725,22.65,23.799999999999997
2013-03-18 22:00:00,19.475,21.6,22.15,21.775,21.8,23.2,23.5
2013-03-18 23:00:00,19.475,21.975,22.15,21.9,21.650000000000002,23.5,23.775
2013-03-19 00:00:00,19.325,22.1,22.375,21.6,21.325,23.5,23.925
2013-03-19 01:00:00,19.075,22.325,22.65,21.325,21.325,22.825000000000003,23.825
2013-03-19 02:00:00,19.225,22.125,23.05,21.325,21.3,22.799999999999997,23.975
2013-03-19 03:00:00,19.55,22.349999999999998,23.375,21.475,21.25,23.2,23.5
2013-03-19 04:00:00,19.575,22.299999999999997,22.675,21.625,21.2,23.475,23.425
2013-03-19 05:00:00,19.325,22.125,22.875,21.85,21.25,23.5,23.825
2013-03-19 06:00:00,19.6,22.4,23.275,22.0,21.575000000000003,23.275,23.65
2013-03-19 07:00:00,20.775,22.925,23.375,22.175,21.1,23.45,23.525
2013-03-19 08:00:00,20.875,23.724999999999998,24.5,23.05,21.3,24.025,23.625
2013-03-19 09:00:00,22.625,24.45,26.05,24.75,21.85,24.675,23.925
2013-03-19 10:00:00,23.875,25.35,26.525,25.475,24.275,25.475,24.7
