date,rtu_001_oa_temp,rtu_002_oa_temp,rtu_003_oa_temp,rtu_004_oa_temp
2018-01-02 10:00:00,48.89666666666667,53.63666666666666,53.40333333333333,51.48
2018-01-02 10:30:00,48.65333333333333,52.95333333333333,52.74,51.38
2018-01-02 11:00:00,48.86,53.62,53.22,51.54333333333333
2018-01-02 11:30:00,47.54666666666667,52.56666666666667,51.92666666666666,50.31666666666667
2018-01-02 12:00:00,47.74333333333333,52.31333333333334,51.72,50.39333333333333
2018-01-02 12:30:00,48.24,52.78333333333333,52.41,50.84
2018-01-02 13:00:00,48.763333333333335,53.07,53.013333333333335,51.28
2018-01-02 13:30:00,50.54666666666667,54.16333333333333,54.38666666666666,53.26
2018-01-02 14:00:00,47.70666666666667,52.723333333333336,51.88,50.31666666666667
2018-01-02 14:30:00,50.79333333333333,54.18333333333333,54.25666666666667,53.86
2018-01-02 15:00:00,51.056666666666665,55.52333333333333,55.516666666666666,53.71333333333334
2018-01-02 15:30:00,49.92333333333333,54.62,54.27666666666666,52.516666666666666
2018-01-02 16:00:00,50.263333333333335,53.86666666666667,53.373333333333335,52.61
2018-01-02 16:30:00,52.32666666666667,55.39333333333333,55.28666666666666,54.99666666666667
2018-01-02 17:00:00,51.71,54.38666666666666,53.906666666666666,54.54666666666667
2018-01-02 17:30:00,52.333333333333336,54.52666666666666,53.95666666666667,54.81
2018-01-02 18:00:00,53.21666666666667,55.74666666666667,54.64,56.02333333333333
2018-01-02 18:30:00,55.98333333333333,56.23333333333333,54.46666666666667,57.42
2018-01-02 19:00:00,56.24,57.43666666666666,55.736666666666665,58.31
2018-01-02 19:30:00,55.876666666666665,57.95333333333334,56.02,58.336666666666666
2018-01-02 20:00:00,55.18,57.31,55.84666666666666,57.690000000000005
2018-01-02 20:30:00,53.96666666666667,56.65333333333333,56.35333333333333,57.49
2018-01-02 21:00:00,54.43,57.36333333333334,56.70333333333333,57.78666666666666
2018-01-02 21:30:00,55.11,57.876666666666665,56.940000000000005,58.11666666666667
2018-01-02 22:00:00,53.98,57.75333333333333,56.66666666666666,57.4
2018-01-02 22:30:00,54.34,57.92333333333333,56.71333333333334,57.2
2018-01-02 23:00:00,53.79,57.38,56.54333333333333,56.495493264
2018-01-02 23:30:00,51.870912534545454,56.78898746454545,56.59412959454546,54.79475606181818
2018-01-03 00:00:00,54.69531324,60.39724124,58.356844030000005,57.418312005
2018-01-03 00:30:00,54.729983945,60.428739805000006,58.346235645,57.459904675
2018-01-03 01:00:00,54.70982273,60.39581192,58.308676065,57.46358368
2018-01-03 01:30:00,55.004820985,60.517891335,58.439509555,57.485068435
2018-01-03 02:00:00,54.75007243,60.448487845,58.38652546,57.48717854
2018-01-03 02:30:00,54.70902174,60.37420343,58.293705175,57.45804859
2018-01-03 03:00:00,55.06805118,60.677137695,58.39153976,57.537316275
2018-01-03 03:30:00,54.6654833,60.305491405,58.293710115,57.43426383
2018-01-03 04:00:00,54.73811203,60.43761307,58.367958075,57.473520265000005
2018-01-03 04:30:00,54.56601639,60.3813596,58.30064196,57.39949519
2018-01-03 05:00:00,54.46563718,59.562375055,57.21998036,57.527821745
2018-01-03 05:30:00,54.773850695,60.43325191,58.33405821,57.425437205
2018-01-03 06:00:00,54.96161969,60.482903085,58.431635045,57.606911530000005
2018-01-03 06:30:00,54.749787565,60.365954325,58.44292148,57.482544110000006
2018-01-03 07:00:00,54.7549074,60.4632741,58.402053595,57.53179741
2018-01-03 07:30:00,54.927525725,60.43748012,58.407184545,57.63393293
2018-01-03 08:00:00,54.826116915,60.852021115,58.883124055,57.55596479
2018-01-03 08:30:00,54.939310975,60.503462925,58.44110138,57.55468829
2018-01-03 09:00:00,54.7438565,60.44326942,58.36867403,57.473983455
2018-01-03 09:30:00,54.76358424,60.337595475,58.23967483,57.28102048
2018-01-03 10:00:00,54.650485685,60.403897255,58.298295585,57.4560066
2018-01-03 10:30:00,54.746552795,60.44875813,58.36308149,57.466396110000005
2018-01-03 11:00:00,54.349156975,60.23226087,58.232798655,57.43610269
2018-01-03 11:30:00,54.741663625,60.438196495,58.366531075,57.471623985
2018-01-03 12:00:00,54.75175152,60.44241944,58.374102865,57.47115578
2018-01-03 12:30:00,54.848920695,60.497151485,58.40809693,57.527613455
2018-01-03 13:00:00,54.615196115,60.280626285,58.263917595,57.49558016
2018-01-03 13:30:00,55.185597995,60.423110635,58.45872779,57.85762693
2018-01-03 14:00:00,54.678734430000006,60.478303065000006,58.415044655,57.551821715
2018-01-03 14:30:00,54.73855322,60.429813245000005,58.35435983,57.47310791
2018-01-03 15:00:00,54.76552977,60.478662425,58.3618366,57.498311425
2018-01-03 15:30:00,54.756761215,60.449282305,58.36711454,57.473911325
2018-01-03 16:00:00,54.723109685,60.592039555,58.568433165,57.7602878
2018-01-03 16:30:00,54.587059125,60.37572542,58.231113745,57.421489915
2018-01-03 17:00:00,54.747545225,60.43841377,58.363706985,57.470605205
2018-01-03 17:30:00,55.39525862,60.52586023,59.469483505,58.038185345
2018-01-03 18:00:00,54.70015187,60.38644972,58.32640112,57.444823295
2018-01-03 18:30:00,54.79515607,60.44787673,58.44032319,57.48738872
2018-01-03 19:00:00,54.916157915,60.92660123,59.0022971,57.45303977
